quid,model,response,similarity_to_centroid,pairwise_mean_micro,similarity_to_human_centroid,avg_centroid_similarity,avg_human_model_centroid_distance,questionnaire,question_type,model_domain
94,llama-3.3-70B-standard,1,0.8722123,0.67162913,0.6329498,0.8586637,0.63519186,patient_basic_teeth,combined,general
94,llama-3.3-70B-standard,2,0.8754936,0.67162913,0.7120367,0.8586637,0.63519186,patient_basic_teeth,combined,general
94,llama-3.3-70B-standard,3,0.7361151,0.67162913,0.5528339,0.8586637,0.63519186,patient_basic_teeth,combined,general
94,llama-3.3-70B-standard,4,0.8942753,0.67162913,0.6472616,0.8586637,0.63519186,patient_basic_teeth,combined,general
94,llama-3.3-70B-standard,5,0.9152222,0.67162913,0.6308772,0.8586637,0.63519186,patient_basic_teeth,combined,general
95,gemma3-4B-standard,1,0.86076546,0.7295131,0.4634536,0.8852178,0.39775714,patient_upper_abdominal_organs,combined,general
95,gemma3-4B-standard,2,0.9099247,0.7295131,0.29740587,0.8852178,0.39775714,patient_upper_abdominal_organs,combined,general
95,gemma3-4B-standard,3,0.8644368,0.7295131,0.4849719,0.8852178,0.39775714,patient_upper_abdominal_organs,combined,general
95,gemma3-4B-standard,4,0.9390775,0.7295131,0.43067726,0.8852178,0.39775714,patient_upper_abdominal_organs,combined,general
95,gemma3-4B-standard,5,0.85188425,0.7295131,0.31227702,0.8852178,0.39775714,patient_upper_abdominal_organs,combined,general
95,qwen2.5-7B-medical,1,0.79873574,0.62041056,0.30975935,0.83446294,0.3277681,patient_upper_abdominal_organs,combined,biomedical
95,qwen2.5-7B-medical,2,0.889085,0.62041056,0.36245468,0.83446294,0.3277681,patient_upper_abdominal_organs,combined,biomedical
95,qwen2.5-7B-medical,3,0.9110423,0.62041056,0.35044256,0.83446294,0.3277681,patient_upper_abdominal_organs,combined,biomedical
95,qwen2.5-7B-medical,4,0.83973026,0.62041056,0.37668434,0.83446294,0.3277681,patient_upper_abdominal_organs,combined,biomedical
95,qwen2.5-7B-medical,5,0.73372173,0.62041056,0.2394996,0.83446294,0.3277681,patient_upper_abdominal_organs,combined,biomedical
95,flanT5-base-medical,1,0.56401354,0.17580524,0.27015668,0.5836474,0.23688659,patient_upper_abdominal_organs,combined,biomedical
95,flanT5-base-medical,2,0.6490944,0.17580524,0.19742164,0.5836474,0.23688659,patient_upper_abdominal_organs,combined,biomedical
95,flanT5-base-medical,3,0.40157825,0.17580524,0.1766612,0.5836474,0.23688659,patient_upper_abdominal_organs,combined,biomedical
95,flanT5-base-medical,4,0.79418015,0.17580524,0.3491969,0.5836474,0.23688659,patient_upper_abdominal_organs,combined,biomedical
95,flanT5-base-medical,5,0.50937027,0.17580524,0.19099653,0.5836474,0.23688659,patient_upper_abdominal_organs,combined,biomedical
95,flanT5-base-standard,1,0.74547154,0.39116302,0.32537925,0.71619165,0.30664712,patient_upper_abdominal_organs,combined,general
95,flanT5-base-standard,2,0.8290493,0.39116302,0.36101532,0.71619165,0.30664712,patient_upper_abdominal_organs,combined,general
95,flanT5-base-standard,3,0.5594718,0.39116302,0.2621492,0.71619165,0.30664712,patient_upper_abdominal_organs,combined,general
95,flanT5-base-standard,4,0.7285334,0.39116302,0.2935493,0.71619165,0.30664712,patient_upper_abdominal_organs,combined,general
95,flanT5-base-standard,5,0.7184322,0.39116302,0.2911424,0.71619165,0.30664712,patient_upper_abdominal_organs,combined,general
95,llama-3.2-1B-standard,1,0.63002276,0.24813196,0.22416383,0.631273,0.22272167,patient_upper_abdominal_organs,combined,general
95,llama-3.2-1B-standard,2,0.5865843,0.24813196,0.2742725,0.631273,0.22272167,patient_upper_abdominal_organs,combined,general
95,llama-3.2-1B-standard,3,0.6395847,0.24813196,0.18697195,0.631273,0.22272167,patient_upper_abdominal_organs,combined,general
95,llama-3.2-1B-standard,4,0.697193,0.24813196,0.19194424,0.631273,0.22272167,patient_upper_abdominal_organs,combined,general
95,llama-3.2-1B-standard,5,0.60298014,0.24813196,0.23625576,0.631273,0.22272167,patient_upper_abdominal_organs,combined,general
95,llama-3.2-1B-medical,1,0.7789184,0.3268286,0.22306369,0.67931056,0.27754742,patient_upper_abdominal_organs,combined,biomedical
95,llama-3.2-1B-medical,2,0.6680553,0.3268286,0.62117743,0.67931056,0.27754742,patient_upper_abdominal_organs,combined,biomedical
95,llama-3.2-1B-medical,3,0.8111503,0.3268286,0.23481359,0.67931056,0.27754742,patient_upper_abdominal_organs,combined,biomedical
95,llama-3.2-1B-medical,4,0.661452,0.3268286,0.06478051,0.67931056,0.27754742,patient_upper_abdominal_organs,combined,biomedical
95,llama-3.2-1B-medical,5,0.47697687,0.3268286,0.24390182,0.67931056,0.27754742,patient_upper_abdominal_organs,combined,biomedical
95,qwen2.5-7B-standard,1,0.7429266,0.55182725,0.52422404,0.80091304,0.41517693,patient_upper_abdominal_organs,combined,general
95,qwen2.5-7B-standard,2,0.85710955,0.55182725,0.4842705,0.80091304,0.41517693,patient_upper_abdominal_organs,combined,general
95,qwen2.5-7B-standard,3,0.777691,0.55182725,0.39346874,0.80091304,0.41517693,patient_upper_abdominal_organs,combined,general
95,qwen2.5-7B-standard,4,0.8107097,0.55182725,0.30103326,0.80091304,0.41517693,patient_upper_abdominal_organs,combined,general
95,qwen2.5-7B-standard,5,0.81612873,0.55182725,0.3728879,0.80091304,0.41517693,patient_upper_abdominal_organs,combined,general
95,ministral-8B-standard,1,0.95303506,0.80584574,0.22588742,0.9190628,0.2642929,patient_upper_abdominal_organs,combined,general
95,ministral-8B-standard,2,0.95937866,0.80584574,0.24995604,0.9190628,0.2642929,patient_upper_abdominal_organs,combined,general
95,ministral-8B-standard,3,0.8879678,0.80584574,0.24810973,0.9190628,0.2642929,patient_upper_abdominal_organs,combined,general
95,ministral-8B-standard,4,0.941073,0.80584574,0.17570975,0.9190628,0.2642929,patient_upper_abdominal_organs,combined,general
95,ministral-8B-standard,5,0.85385966,0.80584574,0.42180163,0.9190628,0.2642929,patient_upper_abdominal_organs,combined,general
95,llama-3.3-70B-standard,1,0.92710024,0.75270253,0.3488657,0.895635,0.32722467,patient_upper_abdominal_organs,combined,general
95,llama-3.3-70B-standard,2,0.8298854,0.75270253,0.22599143,0.895635,0.32722467,patient_upper_abdominal_organs,combined,general
95,llama-3.3-70B-standard,3,0.8510584,0.75270253,0.32507235,0.895635,0.32722467,patient_upper_abdominal_organs,combined,general
95,llama-3.3-70B-standard,4,0.93531954,0.75270253,0.35895443,0.895635,0.32722467,patient_upper_abdominal_organs,combined,general
95,llama-3.3-70B-standard,5,0.93481153,0.75270253,0.3772394,0.895635,0.32722467,patient_upper_abdominal_organs,combined,general
95,llama-3.2-3B-standard,1,0.8942657,0.69303715,0.278993,0.8685791,0.32027033,patient_upper_abdominal_organs,combined,general
95,llama-3.2-3B-standard,2,0.87636137,0.69303715,0.42792112,0.8685791,0.32027033,patient_upper_abdominal_organs,combined,general
95,llama-3.2-3B-standard,3,0.77217054,0.69303715,0.23710835,0.8685791,0.32027033,patient_upper_abdominal_organs,combined,general
95,llama-3.2-3B-standard,4,0.89515066,0.69303715,0.30120853,0.8685791,0.32027033,patient_upper_abdominal_organs,combined,general
95,llama-3.2-3B-standard,5,0.9049474,0.69303715,0.3561206,0.8685791,0.32027033,patient_upper_abdominal_organs,combined,general
95,phi-4-mini-standard,1,0.6985236,0.27558583,0.2965061,0.6484356,0.31255397,patient_upper_abdominal_organs,combined,general
95,phi-4-mini-standard,2,0.6627371,0.27558583,0.19909534,0.6484356,0.31255397,patient_upper_abdominal_organs,combined,general
95,phi-4-mini-standard,3,0.49868405,0.27558583,0.1181186,0.6484356,0.31255397,patient_upper_abdominal_organs,combined,general
95,phi-4-mini-standard,4,0.6805397,0.27558583,0.42276,0.6484356,0.31255397,patient_upper_abdominal_organs,combined,general
95,phi-4-mini-standard,5,0.7016936,0.27558583,0.5262898,0.6484356,0.31255397,patient_upper_abdominal_organs,combined,general
95,mistral-7B-standard,1,0.9214177,0.6166738,0.34677365,0.83266985,0.28740788,patient_upper_abdominal_organs,combined,general
95,mistral-7B-standard,2,0.6726613,0.6166738,0.34425712,0.83266985,0.28740788,patient_upper_abdominal_organs,combined,general
95,mistral-7B-standard,3,0.81928444,0.6166738,0.35059273,0.83266985,0.28740788,patient_upper_abdominal_organs,combined,general
95,mistral-7B-standard,4,0.86935794,0.6166738,0.1576604,0.83266985,0.28740788,patient_upper_abdominal_organs,combined,general
95,mistral-7B-standard,5,0.88062775,0.6166738,0.2377556,0.83266985,0.28740788,patient_upper_abdominal_organs,combined,general
95,mistral-7B-medical,1,0.7109275,0.34502724,0.22928672,0.6899433,0.21082962,patient_upper_abdominal_organs,combined,biomedical
95,mistral-7B-medical,2,0.693953,0.34502724,0.10211474,0.6899433,0.21082962,patient_upper_abdominal_organs,combined,biomedical
95,mistral-7B-medical,3,0.69317126,0.34502724,0.16399401,0.6899433,0.21082962,patient_upper_abdominal_organs,combined,biomedical
95,mistral-7B-medical,4,0.70234543,0.34502724,0.3936011,0.6899433,0.21082962,patient_upper_abdominal_organs,combined,biomedical
95,mistral-7B-medical,5,0.64931947,0.34502724,0.16515146,0.6899433,0.21082962,patient_upper_abdominal_organs,combined,biomedical
95,bloom-6B4-german-standard,1,0.7140176,0.35582417,0.053934846,0.6961748,0.15785696,patient_upper_abdominal_organs,combined,general
95,bloom-6B4-german-standard,2,0.64547503,0.35582417,0.1532084,0.6961748,0.15785696,patient_upper_abdominal_organs,combined,general
95,bloom-6B4-german-standard,3,0.6612505,0.35582417,0.23539975,0.6961748,0.15785696,patient_upper_abdominal_organs,combined,general
95,bloom-6B4-german-standard,4,0.6342211,0.35582417,0.078048244,0.6961748,0.15785696,patient_upper_abdominal_organs,combined,general
95,bloom-6B4-german-standard,5,0.82590973,0.35582417,0.2686935,0.6961748,0.15785696,patient_upper_abdominal_organs,combined,general
95,human,1,0.66327393,0.3683652,0.66327393,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,2,0.6069657,0.3683652,0.6069657,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,3,0.6662115,0.3683652,0.6662115,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,4,0.71091366,0.3683652,0.71091366,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,5,0.6195077,0.3683652,0.6195077,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,6,0.65850925,0.3683652,0.65850925,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,7,0.61089945,0.3683652,0.61089945,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,8,0.33383772,0.3683652,0.33383772,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,9,0.45854145,0.3683652,0.45854145,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,10,0.59616613,0.3683652,0.59616613,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,11,0.53822327,0.3683652,0.53822327,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,12,0.7667417,0.3683652,0.7667417,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,13,0.7667417,0.3683652,0.7667417,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,14,0.7667417,0.3683652,0.7667417,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,15,0.7667417,0.3683652,0.7667417,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,16,0.76674163,0.3683652,0.76674163,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,17,0.7667417,0.3683652,0.7667417,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,18,0.7667417,0.3683652,0.7667417,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,19,0.66902447,0.3683652,0.66902447,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,20,0.5980936,0.3683652,0.5980936,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,21,0.75946647,0.3683652,0.75946647,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,22,0.5477123,0.3683652,0.5477123,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,23,0.4510201,0.3683652,0.4510201,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,24,0.39387122,0.3683652,0.39387122,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,25,0.6618756,0.3683652,0.6618756,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,26,0.76522285,0.3683652,0.76522285,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,27,0.5145669,0.3683652,0.5145669,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,28,0.56302446,0.3683652,0.56302446,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,29,0.63244295,0.3683652,0.63244295,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,30,0.60015166,0.3683652,0.60015166,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,31,0.62439376,0.3683652,0.62439376,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,32,0.60015166,0.3683652,0.60015166,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,33,0.55905163,0.3683652,0.55905163,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,34,0.6848133,0.3683652,0.6848133,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,35,0.3477927,0.3683652,0.3477927,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,36,0.6307123,0.3683652,0.6307123,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,37,0.5973311,0.3683652,0.5973311,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,38,0.6873933,0.3683652,0.6873933,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,human,39,0.4667068,0.3683652,0.4667068,0.62012976,0.62012976,patient_upper_abdominal_organs,combined,human
95,biogpt-medical,1,0.6477077,0.5338049,0.18787088,0.7918611,0.34854648,patient_upper_abdominal_organs,combined,biomedical
95,biogpt-medical,2,0.81515163,0.5338049,0.39570108,0.7918611,0.34854648,patient_upper_abdominal_organs,combined,biomedical
95,biogpt-medical,3,0.8576467,0.5338049,0.43960267,0.7918611,0.34854648,patient_upper_abdominal_organs,combined,biomedical
95,biogpt-medical,4,0.8419066,0.5338049,0.331591,0.7918611,0.34854648,patient_upper_abdominal_organs,combined,biomedical
95,biogpt-medical,5,0.7968929,0.5338049,0.38796678,0.7918611,0.34854648,patient_upper_abdominal_organs,combined,biomedical
95,biogpt-medtext-347M-medical,1,0.7345392,0.39813483,0.30028927,0.74067605,0.44528058,patient_upper_abdominal_organs,combined,biomedical
95,biogpt-medtext-347M-medical,2,0.6704088,0.39813483,0.5116685,0.74067605,0.44528058,patient_upper_abdominal_organs,combined,biomedical
95,biogpt-medtext-347M-medical,3,0.72720134,0.39813483,0.40180665,0.74067605,0.44528058,patient_upper_abdominal_organs,combined,biomedical
95,biogpt-medtext-347M-medical,4,0.830555,0.39813483,0.5673579,0.74067605,0.44528058,patient_upper_abdominal_organs,combined,biomedical
95,R1-Qwen-8B-standard,1,0.6302433,0.37407964,0.36365712,0.70658606,0.4006597,patient_upper_abdominal_organs,combined,general
95,R1-Qwen-8B-standard,2,0.74879074,0.37407964,0.3191967,0.70658606,0.4006597,patient_upper_abdominal_organs,combined,general
95,R1-Qwen-8B-standard,3,0.6547754,0.37407964,0.50010604,0.70658606,0.4006597,patient_upper_abdominal_organs,combined,general
95,R1-Qwen-8B-standard,4,0.7278112,0.37407964,0.3618241,0.70658606,0.4006597,patient_upper_abdominal_organs,combined,general
95,R1-Qwen-8B-standard,5,0.7713098,0.37407964,0.45851463,0.70658606,0.4006597,patient_upper_abdominal_organs,combined,general
95,Mistral-124B-large-standard,1,0.73642445,0.58035505,0.49208885,0.8150362,0.5590924,patient_upper_abdominal_organs,combined,general
95,Mistral-124B-large-standard,2,0.85723877,0.58035505,0.644915,0.8150362,0.5590924,patient_upper_abdominal_organs,combined,general
95,Mistral-124B-large-standard,3,0.8557627,0.58035505,0.5366017,0.8150362,0.5590924,patient_upper_abdominal_organs,combined,general
95,Mistral-124B-large-standard,4,0.7360277,0.58035505,0.4815407,0.8150362,0.5590924,patient_upper_abdominal_organs,combined,general
95,Mistral-124B-large-standard,5,0.8897273,0.58035505,0.64031565,0.8150362,0.5590924,patient_upper_abdominal_organs,combined,general
96,flanT5-base-medical,1,0.73907256,0.6789029,0.42427036,0.8620454,0.38231352,patient_previous_medical_history,combined,biomedical
96,flanT5-base-medical,2,0.85296565,0.6789029,0.37103274,0.8620454,0.38231352,patient_previous_medical_history,combined,biomedical
96,flanT5-base-medical,3,0.9009476,0.6789029,0.41180766,0.8620454,0.38231352,patient_previous_medical_history,combined,biomedical
96,flanT5-base-medical,4,0.89656866,0.6789029,0.33999366,0.8620454,0.38231352,patient_previous_medical_history,combined,biomedical
96,flanT5-base-medical,5,0.9206725,0.6789029,0.36446318,0.8620454,0.38231352,patient_previous_medical_history,combined,biomedical
96,bloom-6B4-german-standard,1,0.4148386,0.268607,0.12300542,0.64411616,0.2675243,patient_previous_medical_history,combined,general
96,bloom-6B4-german-standard,2,0.6229038,0.268607,0.14716113,0.64411616,0.2675243,patient_previous_medical_history,combined,general
96,bloom-6B4-german-standard,3,0.8145937,0.268607,0.4137056,0.64411616,0.2675243,patient_previous_medical_history,combined,general
96,bloom-6B4-german-standard,4,0.6468442,0.268607,0.40958178,0.64411616,0.2675243,patient_previous_medical_history,combined,general
96,bloom-6B4-german-standard,5,0.72140044,0.268607,0.24416769,0.64411616,0.2675243,patient_previous_medical_history,combined,general
96,flanT5-base-standard,1,0.77957666,0.35736534,0.27760127,0.69705975,0.26867795,patient_previous_medical_history,combined,general
96,flanT5-base-standard,2,0.7629487,0.35736534,0.14499743,0.69705975,0.26867795,patient_previous_medical_history,combined,general
96,flanT5-base-standard,3,0.7071146,0.35736534,0.12957461,0.69705975,0.26867795,patient_previous_medical_history,combined,general
96,flanT5-base-standard,4,0.83359396,0.35736534,0.25196064,0.69705975,0.26867795,patient_previous_medical_history,combined,general
96,flanT5-base-standard,5,0.4020648,0.35736534,0.53925574,0.69705975,0.26867795,patient_previous_medical_history,combined,general
96,biogpt-medtext-347M-medical,1,0.83250654,0.56742126,0.58860457,0.80866367,0.5480841,patient_previous_medical_history,combined,biomedical
96,biogpt-medtext-347M-medical,2,0.7796478,0.56742126,0.63290966,0.80866367,0.5480841,patient_previous_medical_history,combined,biomedical
96,biogpt-medtext-347M-medical,3,0.81049687,0.56742126,0.5094033,0.80866367,0.5480841,patient_previous_medical_history,combined,biomedical
96,biogpt-medtext-347M-medical,4,0.8838261,0.56742126,0.59710836,0.80866367,0.5480841,patient_previous_medical_history,combined,biomedical
96,biogpt-medtext-347M-medical,5,0.7368411,0.56742126,0.4123946,0.80866367,0.5480841,patient_previous_medical_history,combined,biomedical
